index,reasoning,is_pcl,categories
6183,"The text mentions that the rights of disabled people are infringed upon, but it does not contain any language that is patronizing or condescending. It's a simple statement of fact or allegation.",False,
6184,"The text criticizes the government's response to a 'medical emergency,' stating that actions like handing out water bottles or providing a $100,000 contribution are ""hopelessly inadequate."" This suggests a ""Shallow solution"" is being presented as a meaningful response to a serious issue. Additionally, the author seems to speak for business owners and elderly people, assuming they are ""too proud"" to seek WINZ assistance. This may be a ""Presupposition"" and could also fall under ""Authority voice.""",True,"['Shallow solution', 'Presupposition', 'Authority voice']"
6185,"The text presents a descriptive overview of two individuals in vulnerable situations without exhibiting condescending or patronizing language. It lacks elements such as unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, appeals to compassion, or romanticization of poverty. Thus, it doesn't contain PCL.",False,
6186,"The text describes a sports team's performance and setbacks. There is no language that suggests patronizing or condescending attitudes towards any community. The text does not exhibit unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors that obscure meaning, appeals to compassion, or romanticization of poverty.",False,
6187,"The text expresses concern about homelessness and the housing crisis. While it uses strong language (""Kiwi kids are homeless and living under tarpaulins""), it does not contain patronizing or condescending language towards the homeless community. It is more of a critical statement directed at a political decision.",False,
6188,"The text provides factual information about the Spectre vulnerability and its impact on various devices. It doesn't exhibit any signs of patronizing or condescending language towards the 'vulnerable' community (in this case, users of affected devices). It avoids making assumptions, romanticizing the situation, or positioning the author in a position of power.",False,
6189,"The text provides historical context about migration and tensions between different groups seeking work. It doesn't present any patronizing or condescending language towards migrants or any other group. The text is a historical observation, devoid of elements that could be interpreted as unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion elicitation, or romanticization of poverty.",False,
6190,"The text uses the word 'vulnerable' to describe a region as a whole in the context of terrorism. This isn't inherently patronizing, but the broad generalization and impersonal language could be seen as lacking sensitivity towards the potential human impact. Without more context, it's difficult to definitively classify this as PCL.",False,
6191,"The text presents FGM as a method to prevent women from cheating, which is a harmful generalization and reinforces negative stereotypes. This statement makes an assumption about the purpose of FGM and generalizes the experiences of women who undergo it. The text therefore contains PCL.",True,['Presupposition']
6192,"The text discusses the UN Security Council's efforts to ensure the safe return of Rohingya refugees. It focuses on diplomatic actions and the security of the refugees, without employing any patronizing language, romanticizing poverty, or making unfounded assumptions. The language is formal and neutral, indicating a focus on the logistical and political aspects of the situation.",False,
6193,"The text presents a factual observation about Trump's rise in the Republican Party and his stance on immigrants and refugees. It doesn't exhibit any characteristics of patronizing or condescending language. There is no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion-eliciting description, or romanticization of poverty.",False,
6194,"The text is a factual statement about a rescue operation. It does not contain any elements of patronizing or condescending language. There's no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion-eliciting language, or romanticization of poverty.",False,
6195,"The text uses a slightly condescending tone by suggesting that expecting Pakistan to implement similar gender equality measures as France, Spain, or Norway ""may be too much to ask for."" This implies a lower expectation for Pakistan, even while acknowledging the presence of talented women in its corporate sector. It also makes the implicit generalization that Pakistan is less capable or willing to adopt such measures compared to the mentioned European countries, which could be interpreted as a presupposition.",True,['Presupposition']
6196,"The text suggests that the author is an expert and implies that the community (City) needs help (in-need). The author talks about Bellerin 's position, Pablo Zabaleta and Bacary Sagna as an expert and giving their own point of view and analysis.",False,
6197,"The text describes a charitable action (setting up classrooms and housing projects) as a response to a disaster. This could be seen as a shallow solution if the underlying issues of poverty and vulnerability are not addressed. Additionally, by highlighting the actions of the foundation, it may subtly position them as an authority figure acting on behalf of the homeless and survivors.",True,"['Shallow solution', 'Authority voice']"
6198,"The text expresses disagreement and critiques Azmin's perceived pride in Selangor's development. It suggests that Selangor's progress was not solely due to Azmin's efforts but also to the contributions of the Barisan Nasional government. This is not an instance of patronizing or condescending language directed towards a vulnerable community. The tone may be critical or argumentative, but it does not employ the tactics of unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphor, compassion or romanticizing poverty.",False,
6199,The text is simply stating a fact about battery life of a laptop and its variations. There is no indication of condescension or patronizing language towards any community.,False,
6200,The text does not contain patronizing or condescending language towards any specific community. It's a personal reflection on a relationship.,False,
6201,The text is a factual report from the Los Angeles Fire Department spokeswoman about a medical emergency. It does not contain any elements of patronizing or condescending language. It is a straightforward account of an event without any biased opinions or assumptions.,False,
6202,"The text uses hyperbolic language (""special not only to Hammamatu , not only to Nasarawa State but to Nigeria as a whole"") to describe the governor's attention to the disabled and weak, which could be interpreted as exaggerated compassion. It also positions the governor as a benefactor, highlighting an unbalanced power relation between him and the disabled community. The phrase ""disabled and weak"" can be seen as a presupposition, generalizing and potentially stereotyping the disabled community as inherently weak.",True,"['Unbalanced power relations', 'Presupposition', 'Compassion']"
6203,"The text presents generalizations about poor families and their reliance on social welfare. It uses phrases like ""way too often we've witnessed families use social welfare only to perpetuate poverty over generations"" and ""created a culture of dependency and non-employment."" These statements lack specific evidence and rely on assumptions about the behavior and motivations of individuals and families living in poverty. This falls under the category of 'Presupposition'.",True,['Presupposition']
6204,"The text simply states a fact about a government decision regarding Afghan immigrants. There is no language that could be interpreted as patronizing or condescending. It does not express any unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
6205,"The text expresses a negative opinion about the film music scene in Pakistan, using the word ""hopeless."" While critical, it doesn't contain elements of condescension or patronizing language as defined by the PCL categories. There is no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion, or romanticization of poverty.",False,
6206,"The text describes an interaction where aid is given without expectation of monetary compensation or volunteer work. The speaker expresses surprise at encountering such generosity, suggesting that this mentality is unusual. The text does not imply unbalanced power dynamics, shallow solutions, presuppositions, an authoritative voice, metaphors, compassion, or romanticization of poverty. Therefore, the text does not contain any indicators of PCL.",False,
6207,"The text describes a detention center and rehabilitation programs for people who are arrested for begging and vagrancy. It includes statements that the center is full, details about the rehabilitation programs, and challenges in reintegrating these individuals into society. The DSS spokesperson's comments, such as 'They are more prone to quarrels' and the statement that disabled individuals are usually under the care of 'guardians,' reflect assumptions and stereotypes, which falls under 'Presupposition.' The mention of the process of releasing inmates 'to the care of a guardian or if not, to a company where they are employed based on their skills' implies an unbalanced power dynamic, as it highlights the control and limitations placed on the inmates' freedom. Therefore, the text contains PCL.",True,"['Presupposition', 'Unbalanced power relations']"
6208,"The text uses the word 'hopelessly' to describe the failure of private media, which can be seen as an exaggerated and negative assessment. This could be interpreted as a form of 'Compassion' as it elicits a sense of pity or concern for the perceived inadequacy of the media in highlighting the government's achievements. The language also carries a tone of 'Authority voice' as it makes a sweeping judgment about the media's performance, potentially implying that the speaker is an arbiter of truth or has special insight into the media's failings.",True,"['Compassion', 'Authority voice']"
6209,"The text promotes a fundraising event to support a homeless youth shelter. While the cause is good, presenting a performance as a solution to homelessness could be seen as a shallow solution. The focus on a celebrity event might distract from the deeper issues contributing to youth homelessness. The text uses the celebrity's legacy to elicit compassion and support for the cause.",True,"['Shallow solution', 'Compassion']"
6210,"The text objectively presents the immigration policies of Trump and Clinton without expressing pity, making assumptions, or romanticizing poverty. There is no condescending language used; it's an unbiased overview.",False,
6211,"The text simply states a fact about the number of Indian immigrants and guest workers in the UAE. There is no indication of patronizing or condescending language. It does not make any assumptions, offer shallow solutions, or romanticize poverty. It also avoids using metaphors or exhibiting unbalanced power relations.",False,
6212,"The text provides a factual update on the status of a website. It does not contain any elements of patronizing or condescending language. There is no imbalance of power, shallow solutions, presuppositions, authoritative voice, metaphors, elicitation of pity, or romanticization of poverty.",False,
6213,"The text describes actions taken to improve the safety and living conditions of a vulnerable community. While the actions themselves are positive, the way they are presented lacks explicit context about community involvement or empowerment. The phrase 'boosting up shelters so they provide a little more protection' and 'reinforcing stairways and vulnerable land' could be interpreted as a shallow solution if it implies that these actions alone significantly solve deep-rooted issues. Similarly, 'even trying to relocate the families living in the areas most at risk' suggests a top-down approach without detailing the community's agency in the decision-making process. Therefore, the text displays subtle signs of potential paternalism or oversimplification of complex problems.",True,"['Shallow solution', 'Unbalanced power relations']"
6214,"The text elicits pity and emphasizes vulnerability through the phrase 'pregnant Senegalese girl', which is an exaggerated and flowery description. This triggers the 'Compassion' category. The text does not exhibit other PCL categories.",True,['Compassion']
6215,"The text describes a legal case involving alleged fraud and the potential impoverishment of a disabled grandmother. It presents factual information about a specific situation without employing patronizing or condescending language. Therefore, it does not contain PCL.",False,
6216,This text discusses a cricket match and a strategic decision made by the South African team. There is no language that could be considered patronizing or condescending towards any community. The text is focused on sports commentary and does not involve any vulnerable communities or social issues.,False,
6217,"The text provides factual information about the geographical distribution of immigrants in Canada. There is no evidence of patronizing or condescending language. The text does not express any unbalanced power relations, propose shallow solutions, make unsupported assumptions, adopt an authoritative voice, use metaphors to obscure meaning, evoke pity, or romanticize poverty.",False,
6218,"The text evokes pity for soldiers from poor families by highlighting their lack of respect and commemoration. The phrases ""carelessly thrown into the pit"" and ""true 'forgotten soldiers'"" are used to elicit compassion for the deceased. Also, it is implied that they were forgotten because they are from poor families.",True,['Compassion']
6219,"The author shares a personal experience as an Iranian woman regarding the impact of political changes on women's rights. The author describes the effects of the 1979 revolution and subsequent laws on Iranian women, as well as mentioning similar events in Pakistan. No PCL categories apply here, since the author shares her personal experience and refers to historical facts.",False,
6220,"The text describes logistical arrangements for support riders in cycling races. It doesn't contain any language that is patronizing or condescending towards the community (women). There is no indication of unbalanced power dynamics, shallow solutions, presuppositions, authoritative voice, metaphors, compassion elicitation, or romanticization of poverty.",False,
6221,"The text uses the phrase ""say their piece,"" which, in this context, can be interpreted as a patronizing way to describe disabled patients expressing their opinions. The phrase implies that the patients' contributions are merely symbolic or of lesser importance. Additionally, the text focuses on the effort required for disabled patients to voice their opinions, possibly exaggerating their vulnerability and eliciting pity.",True,['Compassion']
6222,"The text describes a situation where a task force is allegedly harassing the ""poor and vulnerable."" It highlights the contrast between the treatment of the poor and the rich, suggesting that the task force should focus on the wealthy who are causing environmental damage. The phrase ""poor and vulnerable"" is frequently used in PCL, particularly when there are unbalanced power dynamics.",True,['Unbalanced power relations']
6223,"This text provides factual information about the Sweden Democrats party and their electoral performance. It doesn't exhibit any of the characteristics of patronizing or condescending language (PCL). There are no unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, expressions of compassion, or romanticization of poverty. The language is neutral and descriptive.",False,
6224,"The text uses the word 'hopeless' to describe the community, which can be seen as a form of compassion or pity. The author is exaggerating a description of vulnerability of the community.",True,['Compassion']
6225,The text provides a context (Community: migrant) and an image caption. It simply identifies the community being represented and credits the photograph. There is no language that can be interpreted as patronizing or condescending.,False,
6226,"The text describes a medical team's response to an earthquake. It focuses on logistical details (number of surgeries, timing of arrival) and does not exhibit any of the characteristics of patronizing or condescending language. There is no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion, or romanticization of poverty present in the text.",False,
6227,"The text does not contain any elements of patronizing or condescending language. It's a straightforward statement about a refugee fund and the speaker's opinion on addressing the root causes of conflict. No power dynamics, assumptions, or romanticization of poverty are evident.",False,
6228,"The text expresses a strong negative view of tent cities, characterizing them as places of disorder, exploitation, and drug abuse. The author claims knowledge ('we know') and dismisses alternative viewpoints ('regardless of what the exploiters and enablers claim'). This creates an unbalanced power dynamic, as the author positions themselves as an expert and dismisses the views of those who might support tent cities for therapeutic or other reasons. The language used is accusatory and critical, potentially generalizing and stereotyping the experiences of tent city residents.",True,"['Unbalanced power relations', 'Presupposition']"
6229,"The text provides a factual definition of the H1-B visa. It does not contain any language that could be interpreted as patronizing or condescending towards migrants or any other group. There are no unbalanced power dynamics, shallow solutions, presuppositions, displays of authority, metaphors, appeals to compassion, or romanticizations of poverty present.",False,
6230,"The statement is a simple declaration of intent to spread awareness and does not exhibit any characteristics of patronizing or condescending language. It doesn't imply unbalanced power dynamics, offer shallow solutions, make unsupported assumptions, adopt an authoritative voice, employ metaphors to obscure meaning, evoke pity through exaggerated descriptions, or romanticize poverty. Therefore, it is not classified as PCL.",False,
6231,"The text is purely factual, reporting on election results and party standings. There is no indication of patronizing or condescending language towards the migrant community.",False,
6232,"The text describes a charitable action (providing education aid) and community development projects. While these are positive actions, presenting them as a solution without addressing the root causes of poverty can be seen as a shallow solution. Additionally, the speaker positions themselves as an authority figure deciding how the money will be used.",True,"['Shallow solution', 'Authority voice']"
6233,"The text presents a situation and provides context without exhibiting patronizing or condescending language. There is no evidence of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion elicitation, or romanticization of poverty. The text describes a person's background and acknowledges his wife's care, but does not contain any elements that would qualify as PCL.",False,
6234,"The text describes government aid to poor families in response to protests about rising prices and new taxes. This is a straightforward news report and does not contain patronizing or condescending language. There is no unbalanced power dynamic expressed, no romanticization of poverty, and no use of metaphors or overly compassionate language. The statement is a factual account of a situation without making assumptions or generalizations, nor does it present shallow solutions or speak on behalf of the poor families.",False,
6235,"The text uses exaggerated and poetic language (""hopeless legs of iron"") to describe the Russian athlete's struggle. It also emphasizes the American athlete's ""surprising burst of stamina"" in contrast, which can be interpreted as eliciting pity and admiration. The text seems to romanticize the struggle and paint a picture of vulnerability. The language used is flowery and could be considered an attempt to evoke compassion.",True,['Compassion']
6236,"The text discusses the challenges faced by African immigrants in preserving their culture while navigating a new environment. While the phrase 'work relentlessly' might be slightly exaggerated, it doesn't clearly fall into any of the PCL categories. The description of cultural clashes and potential frustration seems genuine and doesn't romanticize poverty or make presumptuous statements about a vulnerable community's experience. Therefore, I don't consider it patronizing or condescending.",False,
6237,"The text presents a factual report on arrests related to illegal immigration and people smuggling. It does not contain any elements of patronizing or condescending language, nor does it exhibit any of the defined PCL categories.",False,
6238,"The text describes polls that are 'clearly aimed at asserting similar effects through daily updates to show supporters which candidates are probably hopeless.' This suggests a manipulative intention, with the polls potentially discouraging support for certain candidates. The use of the word 'hopeless' to describe candidates can be seen as condescending and dismissive.",True,['Unbalanced power relations']
6239,"The text describes flood victims looking ""hopelessly"" at their damaged properties. While this evokes empathy, it doesn't necessarily fall into the patronizing and condescending language categories. It's a straightforward description of a situation. However, the word 'hopelessly' is potentially charged and might represent a 'compassion' category if it were part of a longer, more manipulative text.",False,
6240,"The text describes Graham's work with refugees through the UN and her employment at a legal aid clinic and a university. This seems like a straightforward account of her professional activities and doesn't exhibit any patronizing or condescending language. There are no indications of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion elicitation, or romanticization of poverty.",False,
6241,"The text presents a historical overview of the Philippines' acceptance of refugees from various backgrounds without exhibiting patronizing or condescending language. It states facts and does not imply any power imbalance, offer shallow solutions, make unfounded assumptions, adopt an authoritative voice, use metaphors to obscure meaning, elicit pity, or romanticize poverty.",False,
6242,The text discusses the economic exploitation of migrant workers and the unwillingness of those profiting from it to change policies. This statement doesn't contain any language that patronizes or condescends towards migrant workers. It is a direct observation of a systemic issue.,False,
6243,"The text describes a political situation related to refugees. It doesn't present any patronizing or condescending language towards the community. It reports on election campaigns, emotions, and political support. Therefore, it is not PCL.",False,
6244,"The text describes a community as 'hopeless,' which is a generalization and a presupposition about their state without providing any supporting evidence. This can be seen as a form of condescension as it presents a negative and potentially inaccurate portrayal of the community.",True,['Presupposition']
6245,"The text focuses on the vulnerability and exploitation of enslaved women, specifically highlighting sexual assault and illegitimate children. This leans towards eliciting pity and emphasizing their suffering, fitting the 'Compassion' category. Additionally, by singling out these women and their experiences, the text can be seen as an 'Authority voice,' presenting their story without necessarily empowering them or giving them agency.",True,"['Compassion', 'Authority voice']"
6246,The text does not contain any elements of patronizing or condescending language towards women or the community. It is a fictional scenario with no undertones that patronize women.,False,
6247,"The text describes a situation where systems are ""weak and vulnerable to corruption."" However, it doesn't present any patronizing or condescending language. It simply states facts about an organization's vulnerabilities. No power imbalance, shallow solutions, presuppositions, or any other PCL categories are present.",False,
6248,"The text simply states a fact without condescension. There is no use of unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
6249,"The text describes an organization that provides support to people experiencing homelessness and other difficulties. While it mentions the Archbishop's Christmas Appeal, the text focuses on the services offered by 'The Shopfront' and does not exhibit any patronizing or condescending language. It avoids making assumptions, romanticizing poverty, or using unbalanced power dynamics. Therefore, it's not classified as PCL.",False,
6250,"The text describes citizens as 'hopeless' without providing context or evidence, which is a generalization. This statement is presented without nuance, potentially oversimplifying the situation and making an unsupported claim about the emotional state of an entire population.",True,['Presupposition']
6251,The text is a factual report about the US military being asked to house immigrant children. It does not contain any language that is patronizing or condescending.,False,
6252,"The text uses the word 'genuine refugees,' which implies that the author is making assumptions about who deserves asylum. Additionally, the author claims to know what 'the EU wants,' which gives them an authoritative voice.",True,"['Presupposition', 'Authority voice']"
6253,"The text presents a statement from a spokesperson for a non-profit organization advocating for disabled people. It simply reports their opposition to a specific policy change. There's no indication of unbalanced power relations, shallow solutions, presuppositions, the author acting as an authority voice, metaphors, exaggerated compassion, or romanticization of poverty. It seems to be a straightforward presentation of a viewpoint.",False,
6254,The text contains PCL because it generalizes about Ghanaian women and makes a condescending statement about their understanding of beauty and fashion in the 21st century. This is a presupposition and also carries an unbalanced power relation as it implies the author knows better.,True,"['Presupposition', 'Unbalanced power relations']"
6255,"The text simply states a fact about the composition of the Senate. There is no language that could be considered patronizing or condescending. It does not make assumptions, offer shallow solutions, or romanticize any group.",False,
6256,The text expresses an opinion on a governmental plan and urges for follow-up and ascertainment of execution. It does not exhibit any characteristics of patronizing or condescending language.,False,
6257,"The text informs about a vulnerability in networking software, posing a risk of cyberattacks similar to the WannaCry malware. It conveys a warning from cyber-security researchers, which can be considered important news for the 'vulnerable' community. However, the text does not contain any language that can be considered patronizing or condescending, so it is not PCL.",False,
6258,"The text expresses a general sense of hopelessness and negativity towards a community and its issues. While it highlights problems like traffic, education, and crime, it does so in a way that feels exaggerated and despairing, suggesting a lack of agency or potential for improvement within the community. It uses phrases like ""miserable case"" and ""rotten country,"" which can be interpreted as condescending or patronizing due to their sweeping generalizations and negative tone.",True,"['Presupposition', 'Compassion']"
6259,"The text describes a school for the disabled facing ""dehumanizing conditions."" This language is used to evoke pity and focuses on the vulnerability of the students, fitting the 'Compassion' category. There is an element of 'Presupposition' assuming readers will automatically agree that the conditions are dehumanizing without providing concrete details. It presents a simplified view of a complex issue.",True,"['Compassion', 'Presupposition']"
6260,"The text describes a baseball player's recovery from a concussion and potential return to activities. It does not contain any language that could be considered patronizing or condescending towards any group or individual. There are no power dynamics, assumptions, or romanticization of poverty present.",False,
6261,"The text describes the community as ""vulnerable"", which, while potentially accurate, can be patronizing if used without context or further explanation. Describing the bodies as 'ineffective' and 'too vulnerable to corruption' suggests a power dynamic where the speaker is evaluating and judging the community. This creates an unbalanced power relation, where the author distances themselves from the community while highlighting their vulnerabilities.",True,['Unbalanced power relations']
6262,"This text is not patronizing. It simply states a fact about Prince Harry opening the Invictus Games, an event for military personnel with disabilities. There is no language that suggests unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
6263,"The text describes the government's actions as 'uplifting poor families' by providing basic services like electricity and water. This can be seen as a 'Shallow solution' because access to these utilities, while beneficial, does not address the root causes of poverty and inequality. It also suggests an 'Unbalanced power relation' by implying the government is bestowing a gift upon the poor rather than fulfilling their basic rights or addressing systematic issues.",True,"['Shallow solution', 'Unbalanced power relations']"
6264,"The text simply states that Sam, a fourth-generation Indian immigrant, has expressed their love for Filipino culture. There is no indication of patronizing or condescending language. There is no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion, or romanticization of poverty.",False,
6265,"The text describes a charitable action (giving clothes and shoes) to pupils from poor families. This act is presented as significant assistance, implying a solution to their poverty. This could be viewed as a 'Shallow solution'. The description of the pupils' poverty and dependence on the school nutrition program elicits 'Compassion' by highlighting their vulnerability. The phrase 'Most pupils come from very poor families and often go to school without food' could be seen as a 'Presupposition', generalizing the experience of all pupils in the school.",True,"['Shallow solution', 'Compassion', 'Presupposition']"
6266,"The text describes a charitable donation from one region to another after a fire. There is no unbalanced power dynamic, shallow solution presented as life-changing, presupposition, authority voice, metaphor, compassion, or romanticization of poverty. It is a straightforward news report about aid being provided.",False,
6267,The text reports on the resignation of a mayor due to derogatory remarks about immigrants. It doesn't contain any patronizing or condescending language itself; it simply describes a situation involving potentially PCL-related actions by someone else.,False,
6268,"The headline 'Anti-immigrant politics spark racist violence' does not exhibit patronizing or condescending language. It is a direct statement of cause and effect, addressing a serious issue without resorting to any of the identified PCL categories.",False,
6269,"The text describes the devastation caused by Hurricane Irma, focusing on the loss of life and homes, using strong words like 'devastation' and 'catastrophic.' While it evokes empathy, it does not employ exaggerated or overly poetic language to elicit pity. It mainly provides factual information about the hurricane's impact. It doesn't romanticize poverty or present shallow solutions. Therefore, it does not contain patronizing or condescending language.",False,
6270,"The text discusses how channel firms can reduce their vulnerability by adapting to new business models and optimizing operations. It doesn't exhibit any of the characteristics of PCL. There's no unbalanced power dynamic, shallow solutions, unsupported presuppositions, authoritative voice, metaphors to soften meaning, exaggerated compassion, or romanticization of poverty.",False,
6271,The text is a neutral news report about a foreign minister briefing diplomats on a refugee crisis. It simply states facts about an event and does not contain any elements of patronizing or condescending language.,False,
6272,"The text lists a series of rights and needs that are considered fundamental. It doesn't present a simplistic solution, make unsupported assumptions, speak for the vulnerable, use metaphors to obscure meaning, elicit pity, or romanticize poverty. While it discusses 'vulnerable states', it does so in a general way without claiming power over them or distancing the author. Therefore, it doesn't contain patronizing or condescending language.",False,
6273,"The text contains patronizing and condescending language (PCL) because it attacks an entire population of disabled people. The phrase 'deranged disrespect' and the suggestion to 'educate Ms. Coulter' implies an unbalanced power relation, suggesting the author knows better. There may be a presupposition that the author assumes all disabled people share the same views and are a homogenous group.",True,"['Unbalanced power relations', 'Presupposition']"
6274,"The text discusses policies enacted by Berlin to limit asylum numbers, including the EU-Turkey refugee swap deal and restrictions on eligible countries. This involves a power dynamic where Berlin is actively controlling and limiting access to asylum. This policy affects a vulnerable community (refugees). Therefore, the text is classified as PCL.",True,['Unbalanced power relations']
6275,"The text emphasizes the importance of understanding context-specific differences and empowering vulnerable groups, which is a positive approach. It doesn't exhibit any of the characteristics associated with patronizing or condescending language. The text doesn't assume a position of power or authority over the community, offer shallow solutions, or romanticize poverty. It does not elicit pity, but rather focuses on understanding vulnerabilities and building resilience.",False,
6276,"The text discusses the participation of Tibetan refugees in an election. While seemingly neutral, the phrase ""allowed to cast their votes for the first time"" suggests an unbalanced power dynamic where someone is granting them a right, even though voting rights should ideally be inherent. The phrase ""Though present in small numbers, they too can sway the votes"" can come off as dismissive or surprised that refugees could have any influence, reflecting a presupposition about their political power or importance.",True,"['Unbalanced power relations', 'Presupposition']"
6277,The text describes a sports team making themselves vulnerable to another team. There is no patronizing or condescending language used in the text.,False,
6278,"The text presents a statistic about maternal mortality, focusing on developing countries. While the statistic is concerning, the framing doesn't explicitly exhibit patronizing or condescending language. It highlights a problem but doesn't attempt to romanticize poverty, offer shallow solutions, or speak on behalf of the affected women. The statement points out a problem and calls for action, but it doesn't inherently suggest unbalanced power dynamics or use overly compassionate language. Therefore, there's no clear indication of PCL in this statement.",False,
6279,"The text generalizes and stereotypes the people by claiming all of them have mental health conditions or disabilities. The language used is also insensitive and dehumanizing (e.g., 'bizarre way', 'seriously disabled'). This falls under the category of presupposition and unbalanced power relations because the author is clearly trying to distance themselves from the community and assume their experiences and characteristics based on superficial observations.",True,"['Presupposition', 'Unbalanced power relations']"
6280,The text does not contain any elements of patronizing or condescending language. It is a personal reflection without any of the characteristics that define PCL.,False,
6281,"The text discusses the removal of financial benefits for police officers with additional academic qualifications and disabled officers in Kenya. It reports on a policy change without exhibiting patronizing or condescending language towards the affected groups. It doesn't romanticize poverty, offer shallow solutions, or speak on behalf of the disabled community. The language is factual and informative.",False,
6282,"The text describes a charitable action (collecting feminine hygiene products for homeless women). While the action is helpful, presenting it as a significant solution to the broader issues faced by homeless women could be seen as a shallow solution. It addresses a specific need but doesn't tackle the underlying causes of homelessness or the multiple challenges faced by this population.",True,['Shallow solution']
6283,"The text reports on a statement made by Trump. The statement itself could be considered PCL due to its potential for presupposition and unbalanced power relations, but the provided text only reports on the statement and does not endorse or amplify any PCL.",False,
6284,The text describes a disabled robot recording data in a radioactive environment. It does not contain any language that can be considered patronizing or condescending towards any group. The tone is informative and neutral.,False,
6285,"The text describes a factual situation regarding migrant routes and asylum seekers adapting to border closures and agreements. It does not contain any elements of patronizing or condescending language. There's no power dynamic being exploited, no simplistic solutions offered, no assumptions or stereotypes being used, and no romanticization of poverty or suffering. The language is neutral and descriptive.",False,
6286,"The text simply describes an event within a specific community (Bangladeshi Muslim immigrants) without any language that could be considered patronizing or condescending. There are no power imbalances implied, no shallow solutions offered, no presuppositions made, no one is acting as an authority voice, no metaphors are used, no exaggerated compassion is elicited, and there is no romanticization of poverty.",False,
6287,"The text expresses a sentiment of equality and questions discriminatory laws against women. It doesn't exhibit any signs of patronizing or condescending language. It does not display any imbalance of power, shallow solutions, presuppositions, use of authority voice, metaphors, compassion, or romanticization of poverty.",False,
6288,"The text describes a logistical action (transporting refugees) by a committee. It does not contain any language that implies condescension, romanticizes poverty, or makes unsupported assumptions about refugees. Therefore, it does not contain PCL.",False,
6289,"The text simply reports a factual event (house fire leading to homelessness) without any language that patronizes or condescends the affected individuals. There's no imbalance of power, shallow solutions, assumptions, or romanticization of poverty. The language is objective and descriptive.",False,
6290,The text provided does not exhibit any form of patronizing or condescending language (PCL). It simply states a factual observation about a number of women who approached Chong with complaints.,False,
6291,"The text describes a government initiative to build houses for homeless families, framing it as the fulfillment of a political promise. This can be seen as an example of a 'Shallow solution', where building houses is presented as a simple resolution to a complex issue like homelessness, potentially overlooking the underlying causes and necessary support systems. Additionally, by highlighting the political promise, it could be interpreted as an 'Unbalanced power relation', where the government is portrayed as the benefactor bestowing a solution upon the vulnerable community. Finally, the text may be seen as an instance of 'Authority voice', with the government speaking for the vulnerable community.",True,"['Unbalanced power relations', 'Shallow solution', 'Authority voice']"
6292,"The text presents New Zealand's offer to take in refugees. While the act itself is humanitarian, the way it's framed can be interpreted as an unbalanced power relation, where a country with more resources is 'offering' to help, implying a power dynamic. However, without further context, it's difficult to definitively classify it as PCL. Therefore, I will classify it as not PCL, but acknowledge its potential for misinterpretation.",False,
6293,The text is a headline about the EU putting pressure on Athens regarding refugees. It does not contain any language that is patronizing or condescending towards refugees. It is a neutral statement about a political situation.,False,
6294,"The text presents factual information about the occupational profile of disabled workers. It avoids making assumptions, romanticizing poverty, or using exaggerated language to elicit pity. The tone is neutral and informative, focusing on statistics and distributions without imposing personal opinions or judgments.",False,
6295,"The text presents a technological solution (the wave power desalinator) as a potential remedy for regions in need of clean drinking water. While the intention may be positive, framing it as a simple solution to complex issues like climate change and water scarcity can be seen as a 'Shallow solution'. The text highlights areas like South Africa, Madagascar, Australia, and smaller islands, which might inadvertently generalize the challenges faced by these regions, suggesting a uniform 'need' that can be addressed with a single solution, indicating a possible 'Presupposition'.",True,"['Shallow solution', 'Presupposition']"
6296,"The text elicits pity through descriptive and dramatic language (""crippling"", ""scorched""). It uses emotionally charged words to describe a natural disaster and its impact on the community.",True,['Compassion']
6297,"The text uses a compassionate tone by highlighting the contrast between the glamorous image of major US cities and the often-overlooked issue of homelessness. It also makes a presupposition that ""nobody talks about the homeless people other than the people who live in those cities,"" which is a generalization without valid sources.",True,"['Compassion', 'Presupposition']"
6298,"The text presents a possible explanation for an event (a plane crash). It doesn't exhibit any of the characteristics of patronizing or condescending language. It avoids any unbalanced power dynamics, shallow solutions, unsupported assumptions, acting as a spokesperson, metaphors to soften reality, eliciting pity, or romanticizing poverty.",False,
